"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.477369870E-1,-1.914258115E-2,1.186840057E0,9.973284721E0
8.498620910E-1,5.742774159E-2,8.709874153E-1,9.968499184E0
8.519871950E-1,-7.657032460E-2,9.236295223E-1,9.786644936E0
8.541123520E-1,5.264209956E-2,1.249053478E0,9.322437286E0
8.562374560E-1,5.024927258E-1,1.057627559E0,9.068798065E0
8.583625600E-1,2.249253243E-1,7.513462901E-1,9.049654961E0
8.604876640E-1,-2.201396823E-1,1.349551916E0,8.973084450E0
8.626127680E-1,-6.269195080E-1,1.631905079E0,9.198010445E0
8.647378720E-1,-3.302095234E-1,1.225125194E0,9.767501831E0
8.668630290E-1,2.632105052E-1,6.269195080E-1,1.001156998E1
8.689881330E-1,6.987041831E-1,5.838487148E-1,1.004506969E1
8.711132370E-1,8.231309652E-1,7.752745152E-1,9.872786522E0
8.732383410E-1,4.881358147E-1,1.282552958E0,9.810572624E0
8.753634450E-1,1.292124242E-1,1.115055323E0,9.499505997E0
8.774885490E-1,3.349951655E-2,1.067198873E0,9.054440498E0
8.796137060E-1,-1.483550072E-1,1.426122308E0,9.064012527E0
8.817388100E-1,3.828516230E-2,1.507478237E0,9.317651749E0
8.838639140E-1,9.571290575E-3,1.158126116E0,9.561718941E0
8.859890180E-1,2.871387079E-2,9.284151793E-1,9.475577354E0
8.881141220E-1,-2.871387079E-2,8.901300430E-1,9.466006279E0
8.902392270E-1,1.722832322E-1,1.038485050E0,9.628718376E0
8.923643310E-1,4.307080805E-1,1.033699393E0,9.848857880E0
8.944894870E-1,3.206382394E-1,5.838487148E-1,9.671789169E0
8.966145910E-1,7.178468257E-2,9.427721500E-1,9.169296265E0
8.987396950E-1,-3.924229145E-1,1.880758643E0,8.901300430E0
9.008647990E-1,-3.828516304E-1,1.684547186E0,9.193224907E0
9.029899040E-1,-1.244267747E-1,8.853443861E-1,9.480362892E0
9.051150080E-1,2.392822653E-1,6.125625968E-1,9.422935486E0
9.072401120E-1,2.632105052E-1,2.440679073E-1,9.279366493E0
9.093652680E-1,3.445664644E-1,6.364908218E-1,9.427721024E0
9.114903720E-1,-7.178468257E-2,1.081555843E0,9.561718941E0
9.136154770E-1,-2.823530734E-1,9.332008362E-1,9.365508080E0
9.157405810E-1,-1.292124242E-1,1.225125194E0,9.064012527E0
9.178656850E-1,9.571290761E-2,1.741974831E0,8.805587769E0
9.199908410E-1,-7.657032460E-2,1.847259045E0,9.140582085E0
9.221159450E-1,2.775674164E-1,1.019342422E0,9.805787086E0
9.242410490E-1,7.178468257E-2,4.737788737E-1,9.973284721E0
9.263661540E-1,-3.828516230E-2,8.087740541E-1,1.010728264E1
9.284912580E-1,2.727817893E-1,8.279166222E-1,9.987641335E0
9.306163620E-1,3.732803464E-1,7.226324677E-1,9.671789169E0
9.327414660E-1,3.924229145E-1,5.599204898E-1,9.169296265E0
9.348666220E-1,2.919243574E-1,1.076770186E0,8.767302513E0
9.369917270E-1,-3.589234054E-1,1.603191137E0,8.695517540E0
9.391168310E-1,-2.297109663E-1,1.962114573E0,9.107083321E0
9.412419350E-1,6.221338734E-2,9.954141974E-1,9.858428955E0
9.433670390E-1,5.168496966E-1,4.546363056E-1,1.041835022E1
9.454921430E-1,3.684946895E-1,9.379864931E-1,1.070070267E1
9.476172470E-1,4.067798555E-1,1.162911773E0,1.047099209E1
9.497424040E-1,1.722832322E-1,6.939185858E-1,1.004985523E1
9.518675080E-1,-2.105683982E-1,6.412764788E-1,9.547362328E0
9.539926120E-1,-2.967100143E-1,1.057627559E0,8.867800713E0
9.561177160E-1,-2.536391914E-1,1.655833244E0,8.867800713E0
9.582428200E-1,-7.178468257E-2,1.057627559E0,9.346364975E0
9.603679240E-1,-1.674975902E-1,6.221339107E-1,9.887143135E0
9.624930810E-1,-7.657032460E-2,8.039883971E-1,1.048534870E1
9.646181850E-1,1.292124242E-1,9.427721500E-1,1.084905815E1
9.667432890E-1,2.727817893E-1,9.236295223E-1,1.032742214E1
9.688683410E-1,5.599204898E-1,9.714859724E-1,9.600004196E0
9.709934970E-1,1.196411327E-1,7.800601721E-1,9.623932838E0
9.731186020E-1,-9.092725813E-2,1.311266780E0,9.920642853E0
9.752437580E-1,-4.211367965E-1,1.502692580E0,1.013121128E1
9.773688620E-1,-3.254238665E-1,1.004985452E0,1.021256733E1
9.794939660E-1,5.072783828E-1,6.652047038E-1,1.021256733E1
9.816190700E-1,4.163511395E-1,6.077769399E-1,1.027956581E1
9.837441740E-1,3.158525825E-1,1.004985452E0,1.050449181E1
9.858692790E-1,1.196411327E-1,1.186840057E0,1.046620655E1
9.879944350E-1,-3.493520916E-1,1.081555843E0,1.033220863E1
9.901195390E-1,-6.364908218E-1,1.048056364E0,9.772287369E0
9.922446430E-1,-3.684946895E-1,1.402194023E0,9.489934921E0
9.943697470E-1,-2.536391914E-1,1.201196909E0,9.958928108E0
9.964948520E-1,-3.828516230E-2,6.987041831E-1,1.060020447E1
9.986199560E-1,6.699903309E-2,6.125625968E-1,1.058584690E1
1.000745060E0,-2.009970993E-1,9.475577474E-1,1.055234814E1
1.002870164E0,-2.201396823E-1,1.320838094E0,1.047099209E1
1.004995320E0,2.727817893E-1,1.086341500E0,1.018863869E1
1.007120424E0,2.584248483E-1,6.843472719E-1,9.657432556E0
1.009245529E0,-1.531406492E-1,1.124626637E0,9.456435204E0
1.011370633E0,-5.982056856E-1,1.737189293E0,9.346364975E0
1.013495737E0,-3.780659735E-1,1.756331801E0,9.796216011E0
1.015620893E0,2.105683982E-1,9.044869542E-1,1.054756260E1
1.017745997E0,8.853443861E-1,5.407779217E-1,1.088255692E1
1.019871102E0,7.226324677E-1,6.029912829E-1,1.089691448E1
1.021996206E0,3.684946895E-1,1.019342422E0,1.090648556E1
1.024121310E0,1.722832322E-1,8.422735929E-1,1.038485050E1
1.026246414E0,-2.871387079E-2,9.379864931E-1,9.585647583E0
1.028371518E0,-4.689932466E-1,1.732403636E0,8.743373871E0
1.030496622E0,-3.445664644E-1,1.718046665E0,8.532805443E0
1.032621779E0,-1.292124242E-1,8.422735929E-1,8.910871506E0
1.034746883E0,-7.657032460E-2,8.614161611E-1,9.537791252E0
1.036871987E0,-4.067798555E-1,9.044869542E-1,1.015035343E1
1.038997091E0,-3.924229145E-1,9.667003751E-1,1.061456108E1
1.041122195E0,1.435693540E-2,1.057627559E0,1.064327526E1
1.043247299E0,2.823530734E-1,9.236295223E-1,1.014556789E1
1.045372404E0,-1.004985496E-1,8.279166222E-1,9.992427826E0
1.047497560E0,-4.689932466E-1,1.622333765E0,9.643074989E0
1.049622664E0,-8.614161611E-1,1.713261008E0,9.437292099E0
1.051747768E0,-6.269195080E-1,1.024128079E0,9.714859962E0
1.053872872E0,-1.914258115E-2,5.024927258E-1,1.010728264E1
1.055997924E0,3.493520916E-1,2.871387079E-2,1.032742214E1
1.058123133E0,5.216353536E-1,4.929214716E-1,1.044227791E1
1.060248237E0,2.632105052E-1,1.239482164E0,1.030349445E1
1.062373341E0,-5.407779217E-1,1.339980721E0,9.925428391E0
1.064498445E0,-8.470591903E-1,1.483550072E0,9.202795982E0
1.066623549E0,-1.722832322E-1,2.187039852E0,8.685946465E0
1.068748654E0,-1.674975902E-1,2.005185366E0,9.097511292E0
1.070873758E0,1.196411327E-1,1.019342422E0,9.643074989E0
1.072998914E0,5.551348329E-1,5.072783828E-1,1.011685371E1
1.075124018E0,1.483550072E-1,9.858429432E-1,1.042313576E1
1.077249122E0,3.924229145E-1,1.430907965E0,1.080120182E1
1.079374227E0,2.632105052E-1,6.652047038E-1,1.074855900E1
1.081499331E0,3.493520916E-1,6.412764788E-1,1.010728264E1
1.083624435E0,1.435693540E-2,1.172483087E0,9.418149948E0
1.085749487E0,-2.488535494E-1,1.584048629E0,9.174081802E0
1.087874695E0,-1.914258115E-2,1.335195065E0,9.442078590E0
1.089999799E0,2.488535494E-1,8.135597110E-1,9.987641335E0
1.092124904E0,7.465606928E-1,4.977070987E-1,1.072941685E1
1.094250008E0,7.226324677E-1,5.216353536E-1,1.135633659E1
1.096375112E0,-4.785645287E-3,9.332008362E-1,1.110748291E1
1.098500216E0,-2.344966233E-1,6.747759581E-1,1.037049294E1
1.100625372E0,-1.387837082E-1,5.264210105E-1,9.403793335E0
1.102750477E0,-3.445664644E-1,9.140582681E-1,8.910871506E0
1.104875581E0,-4.785645287E-3,1.694118381E0,8.886942863E0
1.107000633E0,3.397808075E-1,1.158126116E0,9.710074425E0
1.109125789E0,3.302095234E-1,5.312066078E-1,1.076770210E1
1.111250893E0,-3.589234054E-1,8.470591903E-1,1.141376400E1
1.113376049E0,-4.259224236E-1,1.426122308E0,1.155254745E1
1.115501154E0,5.264209956E-2,1.392622828E0,1.139462185E1
1.117626258E0,2.919243574E-1,8.327022791E-1,1.079641533E1
1.119751362E0,2.105683982E-1,7.800601721E-1,9.824930191E0
1.121876466E0,-1.435693540E-2,1.411765337E0,9.365508080E0
1.124001570E0,-4.977070987E-1,1.459621787E0,9.705288887E0
1.126126674E0,-5.216353536E-1,9.379864931E-1,1.026999474E1
1.128251779E0,-3.062812984E-1,4.594219327E-1,1.049013424E1
1.130376935E0,-3.493520916E-1,2.679961324E-1,1.053799057E1
1.132502039E0,1.531406492E-1,7.848458290E-1,1.050927734E1
1.134627143E0,4.115654826E-1,8.135597110E-1,1.053320503E1
1.136752247E0,3.349951655E-2,8.183453679E-1,1.018385315E1
1.138877352E0,-3.732803464E-1,1.406979680E0,9.791430473E0
1.141002456E0,-3.302095234E-1,2.033899307E0,9.815358162E0
1.143127612E0,-1.914258152E-1,1.579262972E0,1.019342422E1
1.145252716E0,-3.349951655E-2,9.906286001E-1,1.068156052E1
1.147377820E0,-1.962114573E-1,9.475577474E-1,1.076291656E1
1.149502924E0,-2.679961324E-1,1.234696507E0,1.087777138E1
1.151628029E0,-6.699903309E-2,1.244267821E0,1.093041420E1
1.153753133E0,1.387837082E-1,7.896314859E-1,1.041356373E1
1.155878289E0,5.599204898E-1,5.120640397E-1,9.504291534E0
1.158003393E0,3.972085714E-1,8.279166222E-1,9.068798065E0
1.160128497E0,-1.962114573E-1,1.124626637E0,9.188439369E0
1.162253602E0,5.742774159E-2,1.397408366E0,9.585647583E0
1.164378706E0,5.359922647E-1,9.475577474E-1,1.020778179E1
1.166503810E0,4.833501875E-1,3.541377485E-1,1.064806080E1
1.168628914E0,7.034898400E-1,4.642075896E-1,1.070070267E1
1.170754070E0,1.129412293E0,8.662018180E-1,1.081077290E1
1.172879174E0,7.034898400E-1,6.125625968E-1,1.068156052E1
1.175004279E0,4.785645287E-3,6.556333899E-1,9.863214493E0
1.177129383E0,-6.221339107E-1,1.378265858E0,9.217152596E0
1.179254487E0,-4.259224236E-1,1.674975872E0,9.274580956E0
1.181379591E0,1.770688742E-1,6.412764788E-1,9.355937004E0
1.183504695E0,5.742774159E-2,2.009970993E-1,9.499505997E0
1.185629852E0,-3.972085714E-1,6.173482537E-1,9.992427826E0
1.187754956E0,-5.599204898E-1,1.076770186E0,1.070548820E1
1.189880060E0,-1.579262912E-1,1.158126116E0,1.116012478E1
1.192005164E0,5.742774159E-2,6.269195080E-1,1.091127110E1
1.194130268E0,1.674975902E-1,5.312066078E-1,1.015992451E1
1.196255372E0,1.004985496E-1,1.263410330E0,9.576076508E0
1.198380529E0,-2.871387079E-2,1.526620865E0,9.336793900E0
1.200505633E0,-3.924229145E-1,1.143769264E0,9.432506561E0
1.202630737E0,-1.722832322E-1,1.048056364E0,9.820143700E0
1.204755841E0,4.785645381E-2,3.780659735E-1,1.058106136E1
1.206880945E0,5.072783828E-1,6.460621357E-1,1.079162979E1
1.209006102E0,6.173482537E-1,1.473978758E0,1.051884842E1
1.211131206E0,-7.178468257E-2,1.028913736E0,1.040877819E1
1.213256310E0,-1.627119333E-1,1.019342422E0,1.006421185E1
1.215381414E0,-4.881358147E-1,1.727617979E0,9.379864693E0
1.217506518E0,-3.541377485E-1,1.986042738E0,9.226723671E0
1.219631622E0,7.657032460E-2,1.258624673E0,9.671789169E0
1.221756727E0,1.914258152E-1,8.662018180E-1,9.853643417E0
1.223881831E0,-3.014956415E-1,1.138983607E0,1.007856941E1
1.226006987E0,8.135596663E-2,1.440479279E0,1.060020447E1
1.228132091E0,1.387837082E-1,9.092726111E-1,1.071506023E1
1.230257195E0,2.632105052E-1,3.589234054E-1,1.015992451E1
1.232382299E0,2.009970993E-1,7.704889178E-1,9.355937004E0
1.234507404E0,9.571290575E-3,1.473978758E0,9.044869423E0
1.236632508E0,-3.014956415E-1,1.756331801E0,9.250652313E0
1.238757612E0,-7.657032460E-2,1.024128079E0,1.001635551E1
1.240882768E0,3.972085714E-1,4.115654826E-1,1.069591713E1
1.243007872E0,4.211367965E-1,5.599204898E-1,1.127019501E1
1.245132977E0,3.972085714E-1,9.954141974E-1,1.147597694E1
1.247258081E0,4.785645381E-2,8.279166222E-1,1.111705399E1
1.249383185E0,-2.775674164E-1,5.312066078E-1,1.021256733E1
1.251508289E0,-6.843472719E-1,9.810572863E-1,9.131011009E0
1.253633445E0,-6.508477330E-1,1.607976794E0,8.489734650E0
1.255758549E0,-1.148554832E-1,1.095912814E0,8.772088051E0
1.257883654E0,3.637090325E-1,5.982056856E-1,9.547362328E0
1.260008758E0,4.307080805E-2,5.551348329E-1,1.029392338E1
1.262133862E0,-4.881358147E-1,8.470591903E-1,1.076291656E1
1.264258966E0,-4.067798555E-1,1.105484009E0,1.119841003E1
1.266384122E0,-4.307080805E-2,8.231309652E-1,1.114576817E1
1.268509227E0,4.785645287E-3,6.173482537E-1,1.032742214E1
1.270634331E0,-2.679961324E-1,1.244267821E0,9.772287369E0
1.272759435E0,-5.359922647E-1,1.507478237E0,9.657432556E0
1.274884539E0,-4.211367965E-1,1.024128079E0,9.638289452E0
1.277009643E0,-2.967100143E-1,5.024927258E-1,9.748359680E0
1.279134747E0,-2.919243574E-1,2.488535494E-1,1.015992451E1
1.281259852E0,-4.785645287E-3,7.082754970E-1,1.069113159E1
1.283385008E0,5.168496966E-1,1.138983607E0,1.074855900E1
1.285510112E0,8.614161611E-2,9.284151793E-1,1.044706345E1
1.287635268E0,-3.589234054E-1,1.110269666E0,1.002114105E1
1.289760320E0,-6.364908218E-1,1.794616938E0,9.494720459E0
1.291885424E0,-3.158525825E-1,1.641476393E0,9.102297783E0
1.294010581E0,6.221338734E-2,1.292124271E0,9.107083321E0
1.296135633E0,-7.657032460E-2,1.024128079E0,9.619147301E0
1.298260789E0,-2.009970993E-1,1.124626637E0,1.012164021E1
1.300385893E0,9.571290575E-3,1.316052437E0,1.062413216E1
1.302510997E0,-2.201396823E-1,9.140582681E-1,1.094955635E1
1.304636102E0,1.148554832E-1,8.183453679E-1,1.033699417E1
1.306761206E0,2.871387079E-2,9.619147182E-1,9.576076508E0
1.308886310E0,-2.871387303E-1,1.454836130E0,9.044869423E0
1.311011466E0,-3.349951804E-1,1.775474429E0,8.973084450E0
1.313136570E0,-2.153540403E-1,1.014556766E0,9.303294182E0
1.315261674E0,-1.483550072E-1,5.168496966E-1,9.796216011E0
1.317386779E0,1.435693651E-1,7.274180651E-1,1.049970531E1
1.319511883E0,5.647061467E-1,9.523434043E-1,1.091605663E1
1.321636987E0,3.828516304E-1,7.226324677E-1,1.066720295E1
1.323762143E0,-1.722832322E-1,6.939185858E-1,9.748359680E0
1.325887247E0,-4.689932466E-1,1.148554921E0,8.949156761E0
1.328012352E0,-5.264210105E-1,1.526620865E0,8.437092781E0
1.330137456E0,-8.614161611E-2,1.134197950E0,8.365307808E0
1.332262560E0,1.292124242E-1,6.747759581E-1,8.729017258E0
1.334387664E0,1.674975902E-1,5.407779217E-1,9.714859962E0
1.336512768E0,-6.699903309E-2,5.982056856E-1,1.055234814E1
1.338637924E0,2.392822653E-1,1.172483087E0,1.103569794E1
1.340763029E0,4.307080805E-1,9.667003751E-1,1.129890823E1
1.342888133E0,4.594219327E-1,3.302095234E-1,1.109312534E1
1.345013237E0,1.244267747E-1,9.427721500E-1,1.017906761E1
1.347138341E0,-3.780659735E-1,1.598405480E0,9.303294182E0
1.349263445E0,-8.374879360E-1,1.344766378E0,8.934800148E0
1.351388549E0,-3.972085714E-1,8.422735929E-1,9.183652878E0
1.353513706E0,-2.536391914E-1,2.392822653E-1,9.915857315E0
1.355638810E0,2.153540403E-1,4.929214716E-1,1.029870892E1
1.357763914E0,2.919243574E-1,8.949156404E-1,1.058584690E1
1.359889018E0,7.178468257E-2,5.886343718E-1,1.071506023E1
1.362014122E0,-5.694918036E-1,6.317051649E-1,1.013599682E1
1.364139279E0,-4.115654826E-1,1.627119422E0,9.384650230E0
1.366264383E0,-6.699903607E-1,1.478764415E0,9.346364975E0
1.368389487E0,1.244267747E-1,9.954141974E-1,9.695717812E0
1.370514591E0,5.264209956E-2,7.896314859E-1,9.973284721E0
1.372639695E0,-2.584248483E-1,1.292124271E0,1.032742214E1
1.374764799E0,-1.627119333E-1,1.521835208E0,1.075334454E1
1.376889904E0,-2.871387079E-2,1.124626637E0,1.080120182E1
1.379015060E0,-7.657032460E-2,5.264210105E-1,1.005942631E1
1.381140164E0,3.110669553E-1,7.657032609E-1,9.293723106E0
1.383265268E0,-1.004985496E-1,1.067198873E0,8.791230202E0
1.385390372E0,-7.178468257E-2,1.239482164E0,8.767302513E0
1.387515477E0,-1.292124242E-1,7.226324677E-1,9.365508080E0
1.389640581E0,1.914258115E-2,5.982056856E-1,1.002592659E1
1.391765737E0,2.201396823E-1,8.087740541E-1,1.056191921E1
1.393890841E0,4.450650215E-1,9.092726111E-1,1.079162979E1
1.396015945E0,3.158525825E-1,9.954141974E-1,1.045663452E1
1.398141049E0,-7.178468257E-2,8.231309652E-1,9.681360245E0
1.400266154E0,-5.790630579E-1,1.100698471E0,8.925228119E0
1.402391258E0,-6.269195080E-1,1.646261930E0,8.757730484E0
1.404516362E0,-3.397808075E-1,1.464407444E0,8.839086533E0
1.406641466E0,8.614161611E-2,7.992027402E-1,9.413364410E0
1.408766622E0,-1.627119333E-1,5.120640397E-1,1.027478027E1
1.410891727E0,-1.148554832E-1,1.134197950E0,1.061456108E1
1.413016831E0,1.914258115E-2,1.598405480E0,1.076291656E1
1.415141935E0,-2.344966233E-1,9.762716293E-1,1.068156052E1
1.417267039E0,1.435693651E-1,3.972085714E-1,1.004985523E1
1.419392143E0,-1.052841991E-1,9.858429432E-1,9.154939651E0
1.421517299E0,-1.148554832E-1,1.584048629E0,8.815158844E0
1.423642404E0,-6.508477330E-1,1.110269666E0,8.973084450E0
1.425767508E0,-2.775674164E-1,8.757730722E-1,9.485149384E0
1.427892612E0,-1.196411327E-1,4.785645306E-1,1.016949654E1
1.430017716E0,3.349951655E-2,6.077769399E-1,1.042313576E1
1.432142820E0,1.962114573E-1,1.196411371E0,1.022692394E1
1.434267977E0,1.866401732E-1,1.205982566E0,9.968499184E0
1.436393081E0,-9.571290761E-2,9.236295223E-1,9.566504478E0
1.438518185E0,-7.704889178E-1,1.249053478E0,9.150154114E0
1.440643289E0,-6.029912829E-1,1.713261008E0,9.049654961E0
1.442768393E0,1.435693540E-2,1.186840057E0,9.327222824E0
1.444893497E0,1.196411327E-1,5.024927258E-1,9.710074425E0
1.447018602E0,1.435693540E-2,1.086341500E0,9.901499748E0
1.449143758E0,2.153540403E-1,1.593619823E0,1.035613632E1
1.451268862E0,4.737788737E-1,1.076770186E0,1.066720295E1
1.453393966E0,4.881358147E-1,2.679961324E-1,1.047099209E1
1.455519070E0,8.614161611E-1,7.896314859E-1,9.719645500E0
1.457644174E0,3.828516304E-1,1.234696507E0,9.322437286E0
1.459769279E0,-3.828516230E-2,1.081555843E0,9.451649666E0
1.461894383E0,5.264209956E-2,1.182054400E0,9.753145218E0
1.464019539E0,-1.483550072E-1,4.450650215E-1,1.040399265E1
1.466144643E0,-5.742774159E-2,4.402793646E-1,1.070548820E1
1.468269747E0,2.727817893E-1,8.901300430E-1,1.071027374E1
1.470394852E0,7.178468257E-2,6.843472719E-1,1.038485050E1
1.472519956E0,-4.881358147E-1,5.168496966E-1,9.633503914E0
1.474645060E0,-8.709874153E-1,1.071984529E0,8.748159409E0
1.476770216E0,-8.709874153E-1,1.464407444E0,8.374878883E0
1.478895320E0,-2.249253243E-1,1.009771109E0,8.571090698E0
1.481020424E0,2.679961324E-1,5.647061467E-1,9.202795982E0
1.483145529E0,3.397808075E-1,4.450650215E-1,1.015035343E1
1.485270633E0,-1.483550072E-1,8.374879360E-1,1.090648556E1
1.487395789E0,-1.196411327E-1,1.220339537E0,1.134676456E1
1.489520841E0,1.004985496E-1,6.604190469E-1,1.127498055E1
1.491645997E0,4.642075896E-1,2.009970993E-1,1.047099209E1
1.493771102E0,5.407779217E-1,7.226324677E-1,9.509077072E0
1.495896206E0,3.924229145E-1,1.359123230E0,9.092725754E0
1.498021310E0,-1.579262912E-1,8.662018180E-1,9.585647583E0
1.500146414E0,-3.876372576E-1,6.077769399E-1,1.016471100E1
1.502271518E0,-1.292124242E-1,6.795616150E-1,1.042792130E1
1.504396674E0,1.052841991E-1,6.987041831E-1,1.026520920E1
1.506521779E0,3.302095234E-1,7.752745152E-1,1.023649502E1
1.508646883E0,-2.727817893E-1,8.949156404E-1,1.011206818E1
1.510771987E0,-5.407779217E-1,1.086341500E0,9.757930756E0
1.512897091E0,-8.087740541E-1,1.574477315E0,9.413364410E0
1.515022195E0,-8.566305041E-1,1.689332843E0,9.202795982E0
1.517147352E0,-5.264210105E-1,1.631905079E0,9.011369705E0
1.519272456E0,-2.344966233E-1,9.619147182E-1,9.308079720E0
1.521397508E0,1.674975902E-1,1.186840057E0,9.667003632E0
1.523522664E0,9.092725813E-2,2.220539331E0,1.004985523E1
1.525647768E0,-4.402793646E-1,2.163111687E0,1.060499001E1
1.527772872E0,3.637090325E-1,1.560120344E0,1.062413216E1
1.529897977E0,9.714859724E-1,1.282552958E0,9.963713646E0
1.532023133E0,5.216353536E-1,1.804188251E0,9.370293617E0
1.534148237E0,-5.264209956E-2,2.225325108E0,9.322437286E0
1.536273341E0,2.679961324E-1,1.942971945E0,9.681360245E0
1.538398445E0,2.392822690E-2,1.287338614E0,1.011685371E1
1.540523549E0,-3.349951804E-1,1.450050473E0,1.026042366E1
1.542648654E0,1.148554832E-1,1.741974831E0,1.022692394E1
1.544773758E0,9.571290761E-2,1.320838094E0,1.011685371E1
1.546898914E0,-3.349951804E-1,1.239482164E0,9.480362892E0
1.549024018E0,-1.339980721E0,1.459621787E0,8.690732002E0
1.551149122E0,-1.627119422E0,2.081755638E0,8.346165657E0
1.553274227E0,-9.954141974E-1,2.139183521E0,8.293522835E0
1.555399331E0,-3.732803464E-1,1.196411371E0,8.465806961E0
1.557524383E0,-1.818545163E-1,8.566305041E-1,8.977870941E0
1.559649591E0,-8.614161611E-2,1.478764415E0,9.576076508E0
1.561774695E0,2.153540403E-1,1.828116536E0,1.024606609E1
1.563899799E0,2.297109663E-1,1.430907965E0,1.072941685E1
1.566024904E0,5.407779217E-1,4.881358147E-1,1.097348499E1
1.568150008E0,2.297109663E-1,4.785645306E-1,1.008814049E1
1.570275112E0,3.302095234E-1,1.335195065E0,9.499505997E0
1.572400268E0,-1.579262912E-1,1.115055323E0,9.303294182E0
1.574525372E0,2.009970993E-1,5.742774606E-1,9.059226990E0
1.576650477E0,1.962114573E-1,-2.871387079E-2,8.891729355E0
1.578775581E0,7.417750359E-1,3.972085714E-1,8.796015739E0
1.580900685E0,7.848458290E-1,6.891329288E-1,9.169296265E0
1.583025789E0,2.775674164E-1,3.732803464E-1,9.968499184E0
1.585150893E0,-4.594219327E-1,1.435693540E-2,1.035613632E1
1.587276049E0,-7.944171429E-1,6.412764788E-1,1.015513897E1
1.589401154E0,-1.473978758E0,1.225125194E0,9.710074425E0
1.591526258E0,-8.614161611E-1,9.906286001E-1,9.341579437E0
1.593651362E0,1.148554832E-1,1.531406492E-1,9.198010445E0
1.595776466E0,1.435693540E-2,-4.785645287E-3,9.255437851E0
1.597901570E0,3.828516230E-2,1.119840980E0,9.533005714E0
1.600026727E0,-4.785645381E-2,1.292124271E0,1.037527943E1
1.602151831E0,8.135596663E-2,3.637090325E-1,1.137547874E1
1.604276935E0,6.173482537E-1,3.541377485E-1,1.115055370E1
1.606402039E0,4.977070987E-1,8.614161611E-1,1.046620655E1
1.608527143E0,1.435693651E-1,9.571290612E-1,1.017906761E1
1.610652247E0,3.684946895E-1,9.332008362E-1,1.014556789E1
1.612777352E0,1.914258152E-1,5.694918036E-1,1.025085258E1
1.614902508E0,4.402793646E-1,4.354937077E-1,1.066241741E1
1.617027612E0,5.216353536E-1,9.427721500E-1,1.101177025E1
1.619152716E0,3.828516304E-1,1.134197950E0,1.138983536E1
1.621277820E0,3.349951804E-1,8.231309652E-1,1.105005455E1
1.623402924E0,-1.292124242E-1,1.105484009E0,1.010728264E1
1.625528029E0,-7.944171429E-1,1.770688772E0,9.389435768E0
1.627653133E0,-8.231309652E-1,1.847259045E0,9.064012527E0
1.629778289E0,-2.775674164E-1,1.249053478E0,9.217152596E0
1.631903393E0,-1.483550072E-1,9.092726111E-1,9.714859962E0
1.634028497E0,-2.967100143E-1,1.387837172E0,1.003071213E1
1.636153602E0,-2.967100143E-1,1.933400750E0,1.021735287E1
1.638278706E0,-6.269195080E-1,1.478764415E0,1.045184898E1
1.640403810E0,-9.571290761E-2,1.009771109E0,9.896714211E0
1.642528966E0,2.584248483E-1,1.272981644E0,8.944371223E0
